warsaw	515	6b9c7f08b2924707f0c1725803c5166ac995703dcdbad5cfbc92e3f711680dd6	56f9032b88080fba5b2d5a77bc8581797266f10ab274d17b14de80a3322fa5da
vienna	413	3e57abb795acf290813f9d97628a2fcb9ec135e9279a40ea0a9e3631b6ae93f2	bbe3e7f5200239aa11b3ec37344085b518611e44ed1b7dddda1472cc23f8324c
madrid	603	c89d0684402cd1f457d27db216e950fde35f0b71076532aa4119c7b0037a0e91	42cc2b55ed01f336118e785665f707dd79b694f775cc23b92d9b348155c62881
stockholm	214	9396529891735a384a32c6629a602524431f8e3df7f9611aeb4ed0bd7589c0b8	0ca335d1c20a8db7d8f957f1f0b4491867dede802471e1d4a1c1d5126b6bebaf
taipei	270	d1b2239df63c64603148411a32f8ac57a1e9be0e588d7766a3269885e5f9b5db	20dd94e550eb42ae058aad8b5a6766e44f93798e9b4b071674077bbb2e3f30e3
tokyo	724	0e15afa967aacb167cd4ac8ee03ccb0d60d36067d8b79bc1a2846f37a7e69b3e	a4b584ee1d9a4828c57f03466eee5b0633c5a4b66d896b0269f25e4af0947038
new_york	1217	54005a7c25ffaff96ddb372d7d3055b70a431d3409ad21b43812540905733938	e1aa70afd7f04e037dbce0067b63fe9a7b297e8e4ddb3b09db54de58452c2379
